sentiment,sentence,lang
neutral,Les changements dans le lectorat n'ont pas été significatifs .,fr
negative,"La Boeing Company (NYSE:BA) Bearish Trader parie 550 000 $ que les actions se vendront 9,79% d'ici juillet Expiry $BA http://stks.co/tCSE",fr
neutral,Quelques employés resteraient à l'usine d'Oulu dans des fonctions de soutien pour d'autres unités de groupe.,fr
neutral,"L' entreprise a des ventes d' environ ( Euro ) 35 millions ( 44 millions de dollars ) , et a été responsable de la vente et de la commercialisation de l' activité de produits chimiques papier de Lanxess , que Kemira a acheté pour ( Euro ) 88 millions au début de l' année ( CW , 11 janvier , p. 22 ) .",fr
positive,Études de Glencore Possibles offices de propriété intellectuelle pour les entreprises de commerce agricole,fr
neutral,Il a dit : `` Il est à vendre à nouveau et nous allons activement le commercialiser.,fr
positive,"Savon koulutuskuntayhtyma , société basée en Finlande a passé un contrat pour des machines agricoles ou forestières spécialisées .",fr
neutral,Il offre des services avancés d'entretien des machines et de développement des procédés à l'industrie de la pâte et du papier dans le nord de la Chine.,fr
neutral,"En Finlande , les ventes de Hobby Hall ont diminué de 10 % et les ventes internationales de 19 %.",fr
negative,British American Tobacco ventes de la première moitié blessé par les mouvements de devises,fr
neutral,"En dépit des coûts de 30 millions de livres sur le projet de la mer du Nord, Petrofac augmente le prix des actions",fr
positive,"Les bénéfices d' exploitation et les ventes nettes pour la période de 12 mois ont augmenté , respectivement de 4,7 millions d' euros et de 26,7 millions d' euros , par rapport à 2004 .",fr
neutral,"Componenta a des lignes de production pour des produits de taille similaire à Karkkila , en Finlande , à Weert , aux Pays-Bas , et à Orhangazi , en Turquie , avec une production combinée d' environ 100 000 tonnes et des ventes nettes de 135 millions d' euros en 2007 .",fr
neutral,"L'équipement Ixonos acquiert avec cette affaire comprend le matériel d'ingénierie mécanique ; un laboratoire de mesure de RF et d'antenne ; des installations pour la mesure de l'audio , des caméras et des écrans ; ainsi que des appareils et des unités robots pour l'essai des appareils mobiles .",fr
positive,"Les principales brasseries ont augmenté leurs ventes nationales de bière de 4,5 % l'an dernier , passant de 245,92 millions de litres en 2004 à 256,88 millions de litres .",fr
neutral,L'entreprise a également déclaré qu'elle vendrait environ 150 hectares de terrain à la ville de Valkeakoski d'ici la fin de l'année une partie de son programme `` De l'emploi à l'emploi ''.,fr
negative,Juste trébuché sur ce graphique étonnant - $OFIX - guac sacré. SUPER suracheté. http://stks.co/e0PX1,fr
neutral,"Le bénéfice d' exploitation est tombé à 6,2 millions d' euros , contre 8,5 millions d' euros au troisième trimestre de 2007 .",fr
neutral,"En conséquence , 12 personnes seront redondantes et 67 personnes au total seront mises à pied temporairement .",fr
neutral,La valeur de la commande est de USD 2.3 mn .,fr
positive,"En conséquence , les entreprises de distribution commenceront à distribuer , en plus de leur offre actuelle de produits , les bobines Shimano , les tiges et autres produits de pêche Shimano s' attachant à la pêche sur une base exclusive .",fr
negative,"En Finlande , les ventes de Hobby Hall ont diminué de 10 % et les ventes internationales de 19 %.",fr
neutral,L' accord doit être approuvé par les autorités russes de la concurrence avant son entrée en vigueur .,fr
neutral,"Le prix de l' action de la compagnie aérienne s' est légèrement arrêté à ( x 20ac ) 12,51 ( 15 US$ 0,74 ) à Helsinki .",fr
negative,La société finlandaise a précédemment déclaré que son résultat opérationnel sera inférieur au seuil affiché un an plus tôt .,fr
negative,$TSLA modèle de rappel X https://t.co/b7izYa4BuE,fr
neutral,À propos de Dopplr Dopplr est un service pour les voyageurs intelligents.,fr
positive,Finlandais Okmetic qui fabrique et traite des wafers de silicium pour les industries des semi-conducteurs et des capteurs et NorSun société norvégienne de wafer solaire ont signé un contrat en vertu duquel Okmetic fournira des cristaux de silicium mono NorSun pour l'utilisation dans la fabrication de cellules solaires.,fr
positive,"`` Bien que les préoccupations restent à plus long terme , la taille et l'échelle peuvent permettre à Nokia de maintenir ses nouvelles améliorations de marge à court terme , '' l'analyste a écrit .",fr
positive,$AAPL Nice RSI 33 rebond à 9:58,fr
positive,$ISR- @IsoRay Plus de 6 % et plus en volume http://stks.co/iFpo #biotech,fr
neutral,"Le bénéfice d' exploitation pour la période de 12 mois a diminué par rapport à 157 .5 millions d' euros , tandis que les ventes nettes ont augmenté par rapport à 2007 , passant de 634.3 millions d' euros .",fr
neutral,"L' indice d' OMX Helsinki a été inférieur de 0,33 pct à 9,364,80 , tandis que l' indice du portefeuille de la PAC d' OMX Helsinki a baissé de 0,34 pct à 5,029,25 .",fr
positive,GKN acheter Fokker Technologies pour 706 mln euros,fr
negative,EntreprisesBénéfices de Meggitt frappés par la faiblesse des marchés de l'énergie et de l'armée,fr
neutral,"La délégation commerciale finlandaise comprend des représentants de plus de 20 sociétés dont Nokia Corp , Finnfund , Outokumpu Oyj , OKO Bank , Alteams Oy et Cargotec Corp .",fr
neutral,"Les gains par action ( EPS ) se sont élevés à une perte de 0,38 EUR .",fr
positive,"Les gains par action EPS sont passés de 0,03 EUR à 0,11 EUR .",fr
positive,"Le résultat dilué par action ( EPS ) est passé de 0,50 EUR à 3,68 EUR .",fr
negative,"Dans ce cas , l' effet serait négatif en Finlande .",fr
neutral,Cette libération n' est pas une offre de valeurs mobilières à vendre aux États-Unis ou ailleurs .,fr
neutral,"Les utilisateurs de City24 peuvent rechercher des maisons et des propriétés dans toutes les zones où City24 est actif , même en dehors de leur propre pays .",fr
neutral,M. Walden et M. Ignatius seront tous deux responsables du résultat commercial des journaux.,fr
neutral,"Parce que l'application peut être considérée comme une application de piratage , il est classé par F-Secure comme risqueware .",fr
neutral,"Toutefois , le chiffre d' affaires net est tombé de 1,2 milliard d' euros à 803,6 millions d' euros .",fr
neutral,Les nouveaux cads SEPA remplaceront les cartes bancaires finlandaises .,fr
neutral,"Risto Raty , vice-président exécutif de Tekla , a déclaré que Tekla Structures et ArchiCAD couvriront l'ensemble du processus de conception et de documentation tout au long d'un projet de construction .",fr
positive,"La réutilisation dans les bouteilles en PET a également augmenté régulièrement et le taux d'utilisation dans le ruban adhésif a repris après un plongeon en 2005 , a déclaré Petcore précédemment .",fr
negative,Le développeur finlandais de solutions d' automatisation Cencorp Corporation ( OMX Helsinki : CNC1V ) a émis jeudi ( 18 septembre ) un avertissement de bénéfice pour le troisième trimestre 2008 .,fr
positive,"09:01 $AKS DJ AK Steel Les revenus augmentent de 36% sur la demande du secteur automobile, l'acquisition",fr
negative,$SBUX se dirigeant vers le 200DMA et certains doom s'il ne peut pas tenir là.,fr
neutral,"Pour présenter nos capacités de bout en bout au Mobile World Congress , nous avons organisé un concours interne de développement d'applications MeeGo pour inciter les développeurs à créer de nouvelles applications .",fr
positive,$TZOO un proche au-dessus de 28.64 et nous sommes prêts à rock and roll,fr
positive,Strand Associates étend son siège social Madison avec de l'espace pour ajouter environ 100 employés à la firme d'ingénierie.,fr
positive,"Tectia Corporation HEL : TEC1V , un fournisseur de solutions de sécurité en temps réel , a annoncé aujourd'hui qu'il a nommé LAN2LAN , un fournisseur de services informatiques au Royaume-Uni , pour distribuer sa sécurité des données et gérer le logiciel de transfert de fichiers .",fr
positive,$GDX $GDXJ $JNUG - fort mouvement aujourd'hui pour les mineurs d'or junior - garder un EYE dehors pour un trou de remplissage -,fr
neutral,"industrie en Asie +ó Pakistan , Malaisie , Taïwan et Philippines Aujourd'hui , Global Research & Data Services va publier plusieurs analyses de marché sur les marchés du ciment en Asie .",fr
neutral,"Selon le registre letton des entreprises , Onor Lettonie a fermé en rouge avec LVL 99 000 EUR 139 538,17 USD 194 556,48 sur un chiffre d' affaires de LVL 2,346 mn pour 2009 .",fr
neutral,"L' opérateur portuaire , cependant , favorise le maintien des redevances portuaires dans 2010 , citant le propriétaire , le gouvernement de l' Estonie , s' engageant le port à payer EEK 400mn ( EUR 25,56 mn USD 36,44 mn ) en dividendes à l' État dans 2009 et une autre EEK 300mn dans 2010 .",fr
neutral,"Le bénéfice avant impôt consolidé a diminué de 69,2 % , passant de 133,1 millions d' euros en 2007 à 41,0 millions d' euros .",fr
neutral,Une autre chose notable est que la recherche des marques Tata et Airtel était principalement liée aux < < connexions à large bande > > .,fr
neutral,"Les négociations concernent le personnel de Cencorp Corporation et de Singulase Oy dans son ensemble en Finlande et en Suède , a déclaré la société .",fr
neutral,"- Inge Larsen ( CFO), 29 045 actions , représentant 0,50 % du capital social .",fr
neutral,Les initiatives de développement des entreprises en Amérique du Nord sont dirigées par Lynn Shanahan.,fr
positive,Le FTSE de Grande-Bretagne s'avance sur les ondes de Shire,fr
neutral,L'entreprise a également équipé le complexe sculptural Rabochy i Kolkhoznitsa Un travailleur et un fermier collectif à Moscou d'un système de fonte des neiges.,fr
positive,`` Leipurin est un groupe de plus en plus et rapidement internationalisant.,fr
neutral,Le projet implique également un parking souterrain pour 56 véhicules.,fr
neutral,"La solution est démontrée sur une tablette développée par Aava Mobile en tant que système multi-fenêtre , qui permet l'utilisation de plusieurs applications simultanément , par exemple la visualisation de messages et calendrier côte à côte .",fr
neutral,"De ce montant , 38,8 millions d' euros étaient des intérêts créditeurs nets .",fr
neutral,"Grâce aux nouvelles lignes de production de l'usine Novator à Veliky Ustjug , Vologda Oblast , Sveza modifiera sa production actuelle de contreplaqué de bouleau de 1,5 m par 1,5 m visant le marché intérieur à produire 1,5 m par 3,0 m de contreplaqué de bouleau de bouleau pour le marché mondial .",fr
neutral,"`` Les consommateurs coréens sont Tech-Savvy et la tête du pack en termes de conception, '' Gill Hyun-chang , président de Motorola Korea Inc. , a déclaré Dow Jones Newswires dans une interview .",fr
positive,"$EFUT hod affiché acheter pm à 4,40 $",fr
positive,Il y a cependant eu une certaine reprise des prix des métaux de base et une augmentation de la demande de métaux en Chine .,fr
negative,ressemble à un gros feb 18-22 $put spread sur $cree. Dernier trimestre 0% YoY rev croissance trading @ 24x gains. Je peux essayer un court.,fr
neutral,"Selon Pietinalho , les médecins devraient motiver leurs patients qui fument chaque fois qu'ils visitent leurs médecins .",fr
neutral,Le résultat du troisième trimestre comprend également une provision de 400 000 euros ( 575 000 dollars ) pour la réduction de la taille de l' industrie de l' appât en Irlande .,fr
neutral,"L' investisseur finlandais Scanfil Oyj ( HEL : SCF1V ) a déclaré vendredi dernier avoir acheté 57 millions d' actions , soit 32,96 % , dans le fabricant norvégien d' électronique sous contrat Kitron ASA ( OSL : KIT ) pour 143,9 millions de NOK ( USD 24,4 m-EUR 18,1 m ) .",fr
neutral,"Le ratio d' adéquation des fonds propres du groupe OP-Pohjola en vertu de la loi sur les établissements de crédit s' est établi à 12,1 % et le ratio de niveau 1 à 12,1 % .",fr
positive,$EDU rebondissant bien après add-on (affiche),fr
neutral,Presque tout le bâtiment de bureaux sera occupé par Metso .,fr
